winner,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,t1_towerKills,t1_inhibitorKills,t1_baronKills,t1_dragonKills,t1_riftHeraldKills,t1_ban1,t1_ban2,t1_ban3,t1_ban4,t1_ban5,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills,t2_ban1,t2_ban2,t2_ban3,t2_ban4,t2_ban5
2,2,1,2,0,1,2,4,0,0,1,0,55,67,141,238,92,8,1,0,1,1,67,157,117,11,29
1,1,1,1,0,1,1,9,1,0,1,1,157,51,119,102,11,3,0,0,2,0,75,163,157,25,57
1,1,2,1,1,1,0,11,7,2,4,0,117,33,31,90,119,4,0,2,1,0,154,119,75,18,122
1,1,2,1,0,1,0,11,3,0,2,0,154,16,31,122,6,2,0,0,0,0,67,141,134,122,51
1,1,1,1,1,1,2,9,2,1,4,0,150,157,114,141,25,7,1,0,1,1,75,31,157,21,99
2,2,2,0,0,2,2,0,0,0,0,0,86,119,31,154,157,5,0,0,1,1,498,157,122,40,238
2,1,1,2,2,1,2,2,0,0,1,0,119,122,238,63,18,11,4,1,2,1,157,133,25,40,31
2,2,2,2,0,2,0,0,0,0,1,0,96,157,29,40,238,8,1,0,1,0,40,31,113,18,53
2,2,2,0,2,1,2,2,0,0,1,0,29,75,141,157,31,2,0,1,1,1,412,105,24,119,122
2,2,1,2,2,2,1,3,0,0,0,1,31,92,57,75,40,11,3,1,3,0,67,40,31,38,114
2,1,2,0,0,2,0,0,0,0,0,0,-1,119,24,122,55,2,0,0,2,0,238,28,36,7,75
2,2,1,0,0,1,0,1,0,0,1,0,51,103,40,154,122,3,0,0,2,0,154,40,238,119,122
2,2,1,2,2,2,2,1,0,0,0,0,16,18,38,141,157,9,3,1,3,1,114,29,59,31,79
1,2,2,1,2,2,0,7,2,1,1,0,18,154,59,141,51,4,0,1,2,0,134,75,117,105,238
2,1,1,2,2,1,2,1,0,0,1,0,154,114,91,157,238,10,2,1,2,1,141,420,119,91,154
1,1,1,1,1,2,2,7,1,1,1,0,57,122,8,90,154,3,0,0,1,1,40,141,238,19,117
2,1,2,0,0,2,2,0,0,0,0,0,75,17,154,96,51,3,0,0,1,1,41,238,31,40,157
1,1,1,1,2,1,1,9,2,0,4,1,31,55,16,84,105,0,0,1,0,0,141,57,114,157,75
2,1,2,2,0,1,0,1,0,0,1,0,245,412,1,105,81,10,2,0,2,0,74,154,40,122,11
2,1,1,2,0,2,0,4,0,0,1,0,420,59,53,40,516,10,2,0,3,0,105,1,122,126,119
1,1,1,1,1,1,1,9,2,1,4,1,29,119,141,18,96,2,0,0,0,0,29,119,90,117,498
2,1,2,2,0,1,0,7,0,0,2,0,154,84,35,238,157,7,1,0,1,0,32,40,31,80,157
1,1,1,2,2,1,2,9,2,0,3,0,122,154,18,117,33,9,4,2,2,1,33,31,40,119,238
2,1,1,1,2,2,1,6,1,0,2,1,18,157,238,31,80,7,2,1,1,0,238,45,53,119,157
2,1,1,2,2,1,1,5,0,0,1,1,238,114,157,1,18,6,1,1,2,0,31,29,75,79,40
2,2,2,0,0,2,2,0,0,0,0,0,84,75,134,31,57,7,0,0,2,1,67,238,29,157,141
1,1,1,1,1,1,0,11,3,1,3,0,154,134,55,42,105,2,0,0,1,0,119,122,23,421,238
1,1,2,1,1,1,0,9,2,2,3,0,58,29,25,79,7,4,0,0,1,0,122,57,420,157,238
1,1,2,1,1,2,0,7,1,1,2,0,63,11,75,31,18,3,0,0,1,0,69,31,67,122,23
2,2,1,2,2,1,0,4,0,0,3,0,63,157,238,75,429,7,2,2,1,0,516,122,126,31,106
2,1,2,2,2,1,2,3,0,0,3,0,38,117,55,40,31,11,4,1,1,1,92,55,117,90,40
1,2,2,1,2,2,0,7,1,1,2,0,157,38,134,126,11,3,0,1,2,0,29,117,24,154,90
1,2,2,1,1,1,0,10,5,1,2,0,45,23,105,238,24,2,0,0,0,0,64,114,67,5,119
2,2,1,2,2,2,0,2,0,0,1,0,154,75,103,31,57,10,1,1,3,0,23,497,412,29,131
2,2,1,0,2,2,0,4,0,0,1,0,114,157,122,134,29,2,0,1,3,0,238,154,58,53,119
1,2,1,1,1,2,1,9,2,1,2,1,117,238,33,7,412,5,0,0,1,0,238,131,31,40,157
2,1,1,2,0,1,1,2,0,0,1,1,157,122,55,31,75,11,2,0,3,0,18,40,16,31,75
2,2,1,0,2,2,2,3,0,0,1,0,29,40,157,141,119,8,0,1,2,1,238,31,16,114,119
1,1,1,0,0,1,1,5,0,0,1,1,61,53,105,31,114,0,0,0,0,0,131,119,61,203,122
1,2,1,1,0,1,0,9,1,0,4,0,37,86,29,63,134,3,0,0,1,0,238,11,5,51,23
1,1,1,1,0,1,1,11,3,0,2,1,113,119,8,38,40,0,0,0,0,0,80,119,516,40,31
2,2,2,2,2,2,0,4,0,0,0,0,141,11,58,40,31,11,4,2,3,0,134,25,157,238,79
1,1,1,1,0,0,1,8,1,0,0,1,60,516,79,154,38,0,0,0,0,0,113,412,53,40,119
2,2,2,2,0,2,0,0,0,0,0,0,245,17,91,102,53,11,1,0,2,0,238,114,80,29,105
2,2,2,2,1,2,0,2,0,1,0,0,40,117,157,238,31,10,3,0,3,0,53,29,117,105,76
2,2,2,2,2,2,2,1,0,0,0,0,58,63,29,245,222,11,3,1,3,1,63,122,59,51,89
2,2,2,2,0,2,0,0,0,0,0,0,18,29,5,122,103,9,2,0,3,0,29,63,119,36,11
1,1,1,1,2,1,1,11,3,1,3,1,31,92,245,18,40,3,0,1,1,0,24,157,18,67,29
2,2,2,2,0,2,0,1,0,0,0,0,105,31,40,157,119,10,2,0,2,0,150,141,113,75,55
1,2,1,1,0,0,1,7,2,0,0,1,516,23,67,53,157,0,0,0,0,0,412,29,420,157,17
1,2,1,1,2,1,0,8,1,0,1,0,238,6,91,154,119,4,0,1,2,0,24,-1,29,31,64
1,2,1,1,0,2,1,7,1,0,1,1,31,154,19,157,40,3,0,0,1,0,68,18,41,141,90
2,1,2,2,0,2,2,1,0,0,0,0,96,238,157,40,119,11,3,0,1,1,29,164,31,113,18
2,1,2,2,1,1,2,5,1,1,1,0,141,238,154,59,122,11,5,1,2,1,117,79,238,114,122
2,2,2,2,1,2,2,5,0,1,0,0,126,238,31,154,134,11,2,1,3,1,134,238,141,154,157
1,2,1,1,0,1,0,11,2,0,1,0,103,105,114,154,412,0,0,0,0,0,51,114,117,157,119
1,2,1,1,1,1,1,11,3,2,3,1,53,40,31,16,90,1,0,0,0,0,57,31,24,40,90
1,2,2,1,0,2,0,7,1,0,3,0,141,90,134,54,117,4,0,0,1,0,119,40,143,238,51
1,2,1,1,1,1,2,11,3,1,3,0,119,51,157,64,6,1,0,0,0,1,37,92,157,103,516
1,1,1,1,1,1,0,9,3,1,3,0,119,131,39,157,31,4,0,0,1,0,121,412,29,40,117
1,1,1,1,0,1,0,10,2,0,1,0,119,114,58,236,7,0,0,0,0,0,157,11,79,134,103
2,2,2,2,0,2,2,0,0,0,0,0,18,238,24,54,141,7,1,0,1,1,61,412,19,126,79
2,2,2,2,1,2,0,4,0,1,0,0,150,55,222,113,67,11,2,0,3,0,236,238,122,64,24
1,1,1,1,1,1,0,8,1,1,3,0,122,64,6,31,157,0,0,0,0,0,136,24,202,498,141
1,1,2,0,0,1,1,6,0,0,2,1,-1,29,105,18,69,1,0,0,0,0,33,141,64,40,134
2,2,0,0,0,0,0,0,0,0,0,0,55,18,119,31,105,0,0,0,0,0,31,40,117,69,119
1,2,1,1,1,1,1,10,2,1,2,1,31,117,1,57,29,1,0,0,0,0,516,40,141,31,114
2,1,2,0,0,2,2,0,0,0,0,0,157,141,134,119,75,5,0,0,2,1,42,157,114,119,6
1,1,1,0,0,1,1,7,0,0,3,1,29,34,67,16,157,0,0,0,0,0,40,114,53,29,119
2,2,1,1,2,1,1,7,1,0,2,1,40,31,11,53,154,8,2,1,2,0,119,157,117,238,15
2,2,2,2,0,2,2,0,0,0,0,0,53,154,114,119,122,7,1,0,1,1,122,31,5,105,90
1,1,1,1,0,2,0,11,3,0,2,0,157,92,11,55,105,0,0,0,1,0,122,157,84,238,63
2,1,2,2,2,2,0,4,0,0,2,0,120,6,412,64,92,8,1,1,2,0,141,105,11,238,53
2,1,2,2,2,1,1,2,0,0,2,1,40,51,122,25,64,10,2,1,2,0,498,122,101,141,267
1,1,2,1,0,1,1,10,2,0,2,1,28,84,23,3,86,1,0,0,0,0,119,238,53,114,23
1,2,1,1,1,1,1,11,2,1,2,1,157,55,31,117,141,2,0,0,0,0,157,497,18,89,29
1,1,1,1,0,1,0,10,2,0,2,0,117,19,516,40,-1,0,0,0,0,0,31,238,90,75,51
1,1,1,0,0,1,1,4,0,0,2,1,42,55,119,6,31,0,0,0,0,0,-1,64,150,238,51
2,2,2,0,0,2,0,0,0,0,0,0,31,64,7,84,202,6,0,0,1,0,420,201,223,157,31
2,2,1,2,2,2,2,3,0,0,0,0,105,1,498,114,24,11,2,1,3,1,122,10,33,19,53
2,2,2,2,0,0,0,0,0,0,0,0,40,59,29,113,18,7,1,0,0,0,18,38,117,96,31
1,1,1,1,0,2,0,11,3,0,1,0,114,40,119,53,238,0,0,0,1,0,113,516,157,67,40
2,2,2,0,0,2,0,2,0,0,0,0,64,134,157,31,59,6,0,0,1,0,498,13,11,29,31
2,1,1,2,0,1,0,3,0,0,2,0,238,31,119,121,141,7,1,0,1,0,238,114,119,157,6
2,2,2,2,0,2,2,1,0,0,0,0,57,40,34,75,113,5,1,0,3,1,141,38,96,150,69
2,2,2,2,2,2,2,3,0,0,1,0,141,119,40,51,31,10,2,1,2,1,516,238,55,53,31
1,1,1,1,0,1,0,7,1,0,1,0,141,412,119,64,157,0,0,0,0,0,126,154,238,64,15
2,2,2,0,0,2,2,0,0,0,0,0,16,164,40,79,31,5,0,0,2,1,31,40,117,18,57
1,1,1,1,2,1,0,7,1,0,5,0,113,141,157,154,20,4,0,2,0,0,31,122,141,57,19
1,1,1,1,1,2,0,10,2,1,1,0,238,40,31,134,75,2,0,0,1,0,18,141,238,90,6
1,1,1,0,0,1,0,4,0,0,1,0,238,31,141,122,119,0,0,0,0,0,92,23,412,122,25
1,2,1,1,0,2,0,11,2,0,2,0,57,75,67,53,18,0,0,0,1,0,150,117,58,102,56
1,2,1,1,0,1,1,11,3,0,3,1,84,89,141,119,67,0,0,0,0,0,141,114,63,157,64
1,2,1,1,1,2,2,6,1,1,0,0,497,31,64,157,75,2,0,0,1,1,114,40,11,75,105
2,1,2,0,0,2,0,0,0,0,0,0,114,122,238,19,412,6,0,0,1,0,114,119,154,34,38
2,2,2,0,0,2,0,0,0,0,0,0,103,238,120,31,157,4,0,0,1,0,119,31,29,40,238
2,2,2,2,0,2,2,1,0,0,0,0,37,67,117,40,-1,7,1,0,2,1,29,238,119,31,105
1,2,1,1,1,2,0,5,1,1,2,0,36,31,238,92,17,1,0,0,1,0,58,141,268,105,240
1,1,1,1,1,1,0,11,3,2,3,0,122,80,157,154,59,3,0,0,0,0,122,11,131,24,69
2,1,1,2,0,1,1,2,0,0,1,1,498,114,51,119,134,11,3,0,3,0,157,67,427,51,7
1,1,1,0,0,1,0,7,0,0,1,0,18,31,33,29,57,0,0,0,0,0,516,31,154,238,113
2,1,2,2,2,1,1,2,0,0,2,1,516,29,90,31,105,10,3,2,2,0,59,114,119,35,11
2,2,1,2,1,1,1,5,0,1,1,1,55,114,90,25,122,8,1,0,2,0,157,39,238,24,7
2,1,2,2,0,0,0,0,0,0,0,0,141,157,96,117,114,8,1,0,0,0,117,119,24,40,31
2,1,2,2,2,2,2,1,0,0,0,0,126,107,51,53,157,8,1,1,3,1,53,23,21,51,141
2,1,1,2,2,1,1,4,0,0,4,1,64,122,53,119,238,7,1,1,1,0,99,31,89,114,157
2,2,2,2,2,0,2,0,0,0,0,0,141,31,10,18,67,10,2,1,0,1,40,12,29,117,119
1,2,1,1,0,1,1,8,1,0,1,1,157,67,31,141,23,1,0,0,0,0,53,238,122,67,24
1,1,1,1,0,2,1,11,3,0,2,1,85,67,51,24,31,2,0,0,1,0,67,141,59,7,75
2,1,2,1,1,2,1,7,1,1,0,1,31,238,157,40,67,8,1,1,5,0,516,16,114,75,238
1,1,2,1,0,2,2,8,1,0,3,0,105,154,64,40,114,5,0,0,2,1,238,157,57,42,31
1,1,1,1,1,2,2,10,2,1,2,0,3,114,103,19,29,2,0,0,1,1,412,164,23,154,134
1,1,1,0,0,1,0,2,0,0,1,0,23,53,58,432,99,0,0,0,0,0,64,24,53,157,498
2,2,2,2,0,1,0,4,0,0,2,0,90,55,31,238,141,11,3,0,2,0,126,238,57,157,498
2,1,2,2,1,2,0,2,0,1,0,0,63,157,154,67,8,11,3,1,4,0,119,113,19,154,114
1,2,1,1,0,1,1,11,4,0,2,1,24,64,157,117,498,3,0,0,1,0,64,51,28,154,17
1,1,1,1,2,2,2,8,2,1,1,0,19,53,498,122,105,6,1,1,5,1,238,10,25,53,114
1,1,1,1,0,1,0,10,1,0,2,0,154,103,19,11,58,4,0,0,0,0,157,131,238,114,11
1,2,1,1,0,1,1,9,2,0,1,1,498,34,63,92,67,0,0,0,0,0,18,57,113,32,157
2,1,1,2,2,1,0,2,0,0,1,0,51,154,24,74,157,8,1,1,1,0,245,131,157,53,222
1,1,1,1,0,1,1,10,3,0,2,1,31,84,105,64,131,1,0,0,0,0,19,-1,141,117,92
1,1,2,1,1,2,0,7,1,1,0,0,60,55,31,157,24,3,0,0,3,0,18,40,238,38,157
1,2,1,1,0,1,1,11,3,0,2,1,55,8,29,114,40,1,0,0,0,0,18,105,53,51,143
1,1,1,1,1,1,1,9,1,1,4,1,38,516,7,53,164,2,0,0,0,0,98,31,141,157,238
2,2,2,2,2,2,0,3,0,0,0,0,122,40,29,238,75,11,3,1,2,0,238,114,157,33,119
2,1,2,2,0,2,0,1,0,0,0,0,5,27,254,157,31,10,3,0,1,0,-1,429,141,40,122
2,2,2,2,1,2,0,3,0,1,0,0,16,157,114,89,84,8,1,0,1,0,55,53,122,105,57
1,1,2,2,1,2,2,10,2,2,3,0,53,238,223,23,420,8,1,0,1,1,141,53,67,51,5
1,2,2,1,2,1,0,11,4,0,3,0,17,157,122,119,5,5,0,1,1,0,23,238,11,119,58
1,1,1,0,0,2,1,6,0,0,1,1,1,53,412,122,11,0,0,0,1,0,17,51,157,143,53
2,2,1,1,2,1,2,7,1,0,2,0,53,86,412,11,55,10,2,1,3,1,122,105,154,51,25
2,2,1,2,2,1,1,5,0,0,1,1,412,223,7,64,11,7,1,1,2,0,51,113,154,498,24
1,2,2,1,1,1,1,11,3,1,4,1,516,238,114,117,40,3,0,0,0,0,40,57,92,31,67
2,1,1,2,1,1,0,8,2,1,1,0,18,57,113,154,55,9,3,0,3,0,18,31,57,238,103
2,1,2,2,2,2,0,7,0,0,2,0,157,40,6,27,67,8,1,2,3,0,31,516,127,113,18
2,1,1,1,1,1,2,8,2,1,2,0,238,75,117,119,157,10,2,1,2,1,53,420,34,157,114
1,1,1,1,0,1,0,10,2,0,4,0,154,3,157,51,114,3,0,0,0,0,154,114,134,131,105
2,1,2,0,0,2,0,2,0,0,0,0,412,23,17,154,122,5,0,0,2,0,154,99,92,117,157
2,2,1,2,2,1,0,3,0,0,3,0,157,18,516,17,40,9,2,1,2,0,62,53,157,40,75
1,1,1,0,0,1,1,5,0,0,2,1,11,154,141,157,19,0,0,0,0,0,420,141,38,236,245
1,1,1,1,1,2,1,8,1,1,1,1,157,84,67,11,17,2,0,0,1,0,11,105,161,53,122
1,1,1,2,1,1,1,10,2,2,4,1,157,114,29,67,154,5,1,0,1,0,154,122,38,11,432
1,1,2,2,2,1,1,7,1,0,1,1,40,18,141,7,57,6,1,1,4,0,29,40,119,90,117
2,2,1,1,2,2,1,10,3,0,1,1,119,31,154,126,40,9,1,1,2,0,141,57,31,412,92
1,1,1,0,0,1,0,5,0,0,3,0,29,59,117,-1,154,0,0,0,0,0,11,18,75,117,31
1,1,1,1,1,1,1,11,4,2,3,1,157,84,238,33,117,1,0,0,0,0,6,114,53,117,113
2,2,2,2,2,2,2,0,0,0,1,0,141,31,19,117,412,11,3,1,2,1,154,141,38,114,105
1,2,2,1,2,2,2,9,1,1,2,0,105,154,64,67,119,4,0,1,2,1,16,119,114,55,24
2,1,1,2,2,2,0,2,0,0,0,0,61,92,117,18,57,9,1,1,3,0,40,31,38,238,427
1,2,2,1,0,1,1,8,1,0,2,1,63,53,122,61,141,4,0,0,0,0,51,53,141,238,105
2,2,2,2,0,1,2,1,0,0,1,0,238,114,141,121,51,9,1,0,2,1,18,122,141,238,103
1,2,1,1,2,1,1,10,2,1,5,1,29,90,238,63,67,6,0,1,0,0,53,122,157,412,64
2,2,2,2,0,2,2,2,0,0,0,0,114,238,11,31,25,9,3,0,2,1,126,238,497,516,117
2,2,2,2,0,2,2,0,0,0,0,0,154,119,58,38,114,11,4,0,3,1,412,119,114,157,64
1,1,1,1,0,1,0,11,3,0,2,0,29,40,16,117,141,1,0,0,0,0,19,238,157,122,18
1,1,1,1,2,2,0,10,2,0,1,0,90,157,40,51,122,3,0,1,3,0,89,19,31,-1,122
2,2,1,2,2,1,0,3,0,0,1,0,86,141,24,67,122,11,2,1,2,0,201,29,23,412,99
1,1,0,0,0,0,0,0,0,0,0,0,126,24,122,157,238,0,0,0,0,0,157,18,31,90,223
1,1,1,1,0,1,0,11,3,0,3,0,40,238,7,141,113,1,0,0,0,0,53,105,119,154,114
1,1,1,0,0,1,0,4,0,0,2,0,58,18,238,67,48,1,0,0,0,0,201,122,111,127,238
2,2,2,2,0,2,2,0,0,0,0,0,157,51,150,79,222,11,1,0,2,1,157,122,23,245,11
1,1,1,0,0,1,0,7,0,0,2,0,18,122,54,412,11,0,0,0,0,0,420,80,18,122,11
2,2,1,1,2,1,0,6,2,0,2,0,35,122,134,86,31,7,2,1,2,0,238,114,119,6,141
2,1,2,2,2,1,0,3,0,0,1,0,11,105,67,21,51,9,1,1,2,0,119,11,498,40,17
1,1,1,1,1,1,1,11,4,1,2,1,114,23,157,122,238,0,0,0,0,0,51,157,7,31,86
2,1,1,2,2,2,2,5,0,0,1,0,202,119,157,141,92,6,1,1,2,1,29,31,18,34,67
2,2,2,2,2,2,0,4,0,0,1,0,157,202,245,122,51,11,4,1,3,0,35,119,117,18,99
2,1,2,2,0,2,2,1,0,0,0,0,40,157,119,238,122,11,4,0,1,1,17,245,53,114,498
1,1,1,0,0,1,0,5,0,0,2,0,31,89,90,113,157,0,0,0,0,0,143,238,154,31,157
1,1,1,1,0,1,0,6,1,0,3,0,238,31,51,45,114,1,0,0,0,0,84,516,1,53,157
2,1,2,2,2,1,0,6,0,1,2,0,102,105,103,498,114,8,2,1,2,0,117,51,103,40,238
1,1,1,1,1,1,0,9,1,1,2,0,57,40,38,31,150,2,0,1,0,0,238,40,57,92,29
1,1,1,1,1,1,2,7,1,1,2,0,122,11,136,157,105,5,0,0,1,1,36,51,122,131,64
1,2,1,1,0,1,0,5,1,0,1,0,498,154,51,238,84,1,0,0,0,0,103,420,121,157,75
1,1,1,0,0,1,0,5,0,0,1,0,122,5,81,497,236,0,0,0,0,0,122,11,18,24,86
1,2,2,1,1,2,2,10,2,1,0,0,29,150,157,53,75,4,0,0,1,1,31,154,40,266,57
1,2,2,1,2,1,2,11,4,0,3,0,31,117,38,119,92,5,0,1,0,1,57,119,29,79,117
2,2,2,0,0,0,0,1,0,0,0,0,31,27,154,119,105,3,0,0,0,0,119,20,141,161,40
1,1,1,1,1,1,0,10,1,1,2,0,429,53,40,60,113,3,0,0,1,0,59,31,-1,154,69
1,2,2,1,0,1,0,8,1,0,4,0,67,64,238,497,51,5,1,0,0,0,157,31,516,254,141
2,2,2,2,2,2,0,2,0,1,0,0,154,51,122,27,53,8,2,1,3,0,114,420,67,80,498
1,2,2,1,0,2,0,11,2,0,0,0,35,19,67,245,51,5,0,0,3,0,92,245,154,51,11
2,2,2,2,0,2,2,0,0,0,0,0,122,27,103,92,114,5,1,0,1,1,67,5,420,154,141
2,1,2,0,2,2,1,3,0,0,2,1,154,117,40,55,75,5,0,1,1,0,80,498,40,35,18
2,2,1,2,0,2,0,2,0,0,0,0,31,19,63,25,53,10,2,0,3,0,19,58,238,254,53
1,1,1,1,0,0,0,10,2,0,0,0,238,516,40,134,-1,0,0,0,0,0,157,11,31,53,114
1,1,1,1,0,1,1,6,1,0,2,1,-1,126,141,238,19,0,0,0,0,0,57,113,40,117,55
2,2,1,2,2,2,0,2,0,0,0,0,51,157,119,64,154,9,2,1,3,0,19,150,23,498,117
1,2,2,1,1,1,0,10,2,2,3,0,75,25,157,103,238,5,0,0,1,0,122,18,105,6,60
1,1,1,1,0,1,1,10,2,0,2,1,498,202,119,117,122,2,0,0,0,0,157,91,117,114,31
1,2,1,1,0,1,0,11,3,0,1,0,96,105,141,117,48,1,0,0,0,0,22,134,53,5,420
2,1,1,2,2,1,1,5,0,0,1,1,119,105,157,117,103,10,2,2,2,0,-1,31,92,51,53
1,1,2,1,1,2,2,7,1,1,2,0,29,31,19,157,40,7,0,0,2,1,238,91,55,53,59
1,1,1,1,1,1,1,9,3,2,2,1,238,57,18,29,117,1,0,0,1,0,238,38,29,113,157
2,2,1,2,0,2,2,3,0,0,0,0,3,57,-1,157,28,8,1,0,2,1,75,90,29,64,24
2,2,2,0,0,2,0,0,0,0,0,0,18,154,69,29,122,4,0,0,1,0,157,238,498,516,122
2,0,0,0,0,0,0,0,0,0,0,0,1,114,60,157,99,0,0,0,0,0,55,157,-1,111,99
1,2,1,1,1,1,1,8,1,1,2,1,18,40,157,119,141,2,0,0,0,0,105,157,119,150,29
1,2,1,1,2,1,1,11,4,0,4,1,63,11,59,122,67,0,0,1,0,0,63,157,238,13,105
2,2,1,2,0,2,0,1,0,0,0,0,154,105,202,238,157,11,3,0,2,0,105,157,25,11,420
1,1,1,1,1,1,0,9,2,1,2,0,19,79,40,121,141,0,0,0,0,0,31,498,18,92,40
2,1,2,2,0,2,0,3,0,0,0,0,53,11,25,157,17,10,3,0,3,0,53,-1,-1,3,89
2,2,2,0,0,2,2,2,0,0,0,0,60,141,17,53,55,4,0,0,1,1,103,238,412,31,53
2,2,2,1,0,2,0,7,1,0,0,0,154,6,141,53,17,9,2,0,2,0,53,19,84,119,154
2,2,1,0,2,2,1,1,0,0,0,1,75,57,6,134,157,1,0,1,2,0,23,141,157,75,101
1,2,1,1,1,2,1,10,4,2,2,1,154,103,157,117,63,5,0,1,2,0,117,10,8,154,67
1,1,2,0,0,1,2,3,0,0,2,0,114,51,53,11,238,1,0,0,0,1,157,238,126,119,79
1,2,1,1,2,1,1,6,1,0,1,1,238,84,31,157,141,6,0,1,1,0,114,55,33,267,84
1,1,1,0,0,1,0,6,0,0,1,0,96,154,29,126,40,0,0,0,0,0,114,7,40,497,117
1,1,1,1,0,2,1,11,2,0,2,1,24,19,51,11,105,0,0,0,1,0,105,157,19,41,103
1,1,1,1,0,1,1,10,2,0,2,1,150,57,141,18,238,0,0,0,0,0,59,29,114,238,141
2,1,2,2,1,2,1,3,0,1,0,1,497,105,238,38,57,11,2,0,1,0,79,28,141,40,31
2,2,2,2,2,2,0,4,0,0,0,0,40,119,37,53,75,8,1,1,3,0,119,498,53,238,150
1,1,1,1,0,2,0,9,3,0,0,0,119,17,53,245,122,0,0,0,1,0,122,6,420,119,84
1,2,2,1,2,1,0,10,3,1,3,0,122,238,18,90,29,5,0,1,1,0,141,84,6,119,29
2,1,2,2,0,2,2,1,0,0,1,0,157,114,53,420,134,9,2,0,1,1,238,31,119,75,102
2,2,2,0,0,2,0,0,0,0,0,0,31,120,80,61,412,3,0,0,1,0,238,80,141,202,6
1,2,2,1,1,1,0,9,3,1,3,0,53,134,92,40,122,4,0,0,0,0,40,114,31,24,122
2,2,2,2,2,2,2,3,0,0,1,0,38,18,117,498,57,9,2,2,2,1,117,40,31,113,29
2,1,1,2,2,1,0,4,0,0,1,0,18,114,75,15,238,7,1,1,1,0,40,420,157,12,141
2,1,2,0,2,2,0,4,0,0,0,0,18,157,105,238,141,5,0,1,2,0,119,105,67,157,18
1,1,0,0,0,0,0,0,0,0,0,0,53,23,157,6,122,0,0,0,0,0,238,67,157,33,53
2,1,1,2,2,2,2,3,0,0,0,0,31,202,157,-1,25,8,2,1,4,1,31,53,29,141,122
1,1,1,1,0,1,1,10,2,0,4,1,238,122,119,157,89,3,0,0,0,0,266,35,498,114,105
1,2,2,1,1,1,0,11,3,1,4,0,31,516,11,105,40,4,0,0,0,0,67,157,202,115,41
1,1,1,1,2,2,0,11,2,0,1,0,131,122,103,67,238,2,0,1,2,0,122,157,238,141,16
2,1,1,1,2,2,2,6,1,0,1,0,29,40,117,37,62,10,3,2,3,1,114,154,29,122,40
1,2,1,1,0,2,1,9,3,0,2,1,114,154,8,51,113,3,0,0,2,0,154,238,119,105,3
2,1,0,0,0,0,0,0,0,0,0,0,31,28,157,1,238,0,0,0,0,0,114,31,84,19,40
2,1,2,2,2,2,0,1,0,0,1,0,53,67,134,38,122,10,3,1,2,0,154,143,75,157,19
2,2,2,2,0,2,0,1,0,0,0,0,59,266,238,58,122,10,1,0,3,0,53,157,31,23,90
2,2,1,2,0,2,0,5,0,0,2,0,40,114,103,2,31,11,3,0,2,0,267,18,11,67,154
2,1,1,1,2,1,1,8,2,0,3,1,2,64,89,28,7,11,3,1,2,0,222,40,89,141,119
1,2,1,1,0,1,2,9,2,0,2,0,157,29,31,18,238,0,0,0,0,1,150,117,64,7,203
1,2,1,1,1,1,2,6,1,1,2,0,141,75,31,420,67,4,0,0,0,1,498,18,122,114,154
2,1,1,1,1,1,2,9,2,2,4,0,420,51,119,122,64,8,1,0,1,1,240,122,18,134,238
1,2,1,1,0,1,2,11,3,0,1,0,412,117,12,57,119,2,0,0,0,1,154,31,7,29,117
2,2,2,2,1,1,1,3,0,1,2,1,516,31,40,18,117,6,1,0,0,0,119,53,114,91,40
2,2,1,1,0,1,1,4,1,0,3,1,38,59,29,497,150,8,1,0,1,0,29,113,40,421,31
2,2,2,2,2,1,2,4,0,0,1,0,11,89,141,8,2,9,2,2,3,1,11,119,20,157,154
1,1,2,1,1,2,0,10,2,1,2,0,266,19,117,51,53,5,0,0,1,0,40,90,141,114,119
2,1,1,2,2,2,0,5,0,0,0,0,18,122,40,157,90,7,1,1,3,0,164,85,40,53,131
2,1,2,2,1,2,2,6,1,2,1,0,40,16,29,31,11,9,2,0,2,1,412,7,75,238,154
2,1,2,2,0,2,0,1,0,0,0,0,150,-1,64,57,31,7,1,0,2,0,8,238,57,17,91
1,1,1,1,2,1,0,10,4,0,4,0,-1,31,238,157,-1,8,2,2,1,0,122,31,157,141,19
1,1,1,1,0,1,1,10,2,0,2,1,134,31,157,96,23,2,0,0,1,0,25,40,154,238,75
2,1,1,1,1,1,1,10,3,1,2,1,119,40,57,29,238,7,1,1,1,0,29,31,16,55,18
1,2,2,1,1,1,0,11,2,1,3,0,40,31,157,119,117,1,0,0,0,0,238,122,31,57,61
2,2,2,2,2,2,2,1,0,0,0,0,24,40,157,55,119,11,4,1,2,1,55,17,63,39,122
2,2,2,0,0,2,2,1,0,0,0,0,157,51,105,122,150,6,0,0,1,1,122,201,11,157,89
2,1,2,2,0,2,0,1,0,0,1,0,22,43,122,17,105,8,1,0,2,0,67,28,238,122,31
2,1,2,2,2,1,1,2,0,0,3,1,154,105,150,102,122,9,2,1,1,0,245,89,420,238,119
1,1,1,1,0,1,1,7,1,0,2,1,121,84,29,412,53,0,0,0,0,0,238,141,40,29,59
2,2,2,2,0,1,1,6,0,0,2,1,21,412,98,238,203,10,2,0,0,0,11,41,51,268,64
